timesteps,avg_waiting_time,max_waiting_time,throughput,reward
8790,12.954545454545455,23.0,130,-0.9506
8800,18.406779661016948,33.0,140,-2.5808
8810,22.743589743589745,43.0,143,-5.4032
8820,0.0,0.0,18,-0.0
8830,0.0,0.0,36,-0.0
8840,0.0,0.0,54,-0.0
8850,4.944444444444445,9.0,72,-0.0607
8860,9.444444444444445,19.0,90,-0.2276
8870,12.724137931034482,29.0,106,-0.7171
8880,16.818181818181817,39.0,121,-1.7978
8890,21.68421052631579,49.0,132,-3.7448
8900,27.102941176470587,59.0,135,-6.7921
8910,29.53409090909091,69.0,145,-11.1915
8920,0.0,0.0,18,-0.0
8930,0.0,0.0,36,-0.0
8940,0.0,0.0,54,-0.0
8950,6.363636363636363,10.0,72,-0.1112
8960,9.481481481481481,20.0,90,-0.3282
8970,11.54054054054054,30.0,107,-0.8141
8980,9.619047619047619,40.0,123,-0.8402
8990,9.820512820512821,50.0,136,-1.0957
9000,12.95,60.0,147,-1.8248
9010,0.0,0.0,9,-0.0
9020,0.0,0.0,26,-0.0
9030,0.0,0.0,45,-0.0
9040,1.0,1.0,62,-0.0007
9050,5.909090909090909,11.0,80,-0.1054
9060,6.208333333333333,21.0,98,-0.1743
9070,7.64,31.0,115,-0.3043
9080,7.4375,41.0,130,-0.5152
9090,9.685714285714285,51.0,140,-0.9377
9100,11.311111111111112,61.0,148,-1.6085
9110,0.0,0.0,9,-0.0
9120,0.0,0.0,27,-0.0
9130,0.0,0.0,45,-0.0
9140,2.0,2.0,63,-0.0028
9150,7.666666666666667,12.0,80,-0.1278
9160,5.761904761904762,14.0,97,-0.0957
9170,5.666666666666667,14.0,114,-0.1514
9180,10.657142857142857,23.0,127,-0.5397
9190,16.458333333333332,33.0,138,-1.6738
9200,21.234375,43.0,143,-3.8025
9210,0.0,0.0,9,-0.0
9220,0.0,0.0,27,-0.0
9230,0.0,0.0,45,-0.0
9240,3.0,3.0,63,-0.0018
9250,6.357142857142857,13.0,81,-0.0699
9260,10.1875,23.0,99,-0.4594
9270,11.441176470588236,33.0,110,-0.7503
9280,16.357142857142858,43.0,121,-1.7413
9290,21.980392156862745,53.0,134,-3.5163
9300,25.83076923076923,63.0,144,-6.2783
9310,0.0,0.0,9,-0.0
9320,0.0,0.0,27,-0.0
9330,0.0,0.0,44,-0.0
9340,4.0,4.0,62,-0.0112
9350,7.416666666666667,14.0,81,-0.1874
9360,11.5,24.0,99,-0.6052
9370,14.173076923076923,34.0,113,-1.6231
9380,21.423076923076923,44.0,127,-3.3498
9390,28.275862068965516,54.0,140,-6.0754
9400,31.22972972972973,64.0,150,-9.9967
9410,0.0,0.0,9,-0.0
9420,0.0,0.0,27,-0.0
9430,0.0,0.0,45,-0.0
9440,3.0,5.0,63,-0.0165
9450,7.666666666666667,15.0,81,-0.2247
9460,9.125,25.0,99,-0.4752
9470,14.27027027027027,35.0,113,-1.1496
9480,4.853658536585366,15.0,127,-0.1605
9490,3.948717948717949,11.0,136,-0.0892
9500,7.266666666666667,21.0,142,-0.3837
9510,0.0,0.0,16,-0.0
9520,0.0,0.0,36,-0.0
9530,0.0,0.0,54,-0.0
9540,3.933333333333333,6.0,71,-0.0293
9550,6.642857142857143,16.0,89,-0.1019
9560,10.090909090909092,26.0,107,-0.3646
9570,8.485714285714286,36.0,124,-0.5383
9580,12.476190476190476,46.0,135,-1.1766
9590,15.294117647058824,56.0,147,-2.6556
9600,20.63953488372093,66.0,156,-5.3709
9610,0.0,0.0,18,-0.0
9620,0.0,0.0,35,-0.0
9630,0.0,0.0,52,-0.0
9640,3.2857142857142856,7.0,72,-0.0119
9650,7.066666666666666,17.0,90,-0.1168
9660,7.928571428571429,27.0,105,-0.1971
9670,8.454545454545455,24.0,114,-0.2318
9680,9.074074074074074,22.0,125,-0.3291
9690,4.717948717948718,14.0,129,-0.1286
9700,4.878048780487805,12.0,137,-0.1406
9710,0.0,0.0,18,-0.0
9720,0.0,0.0,36,-0.0
9730,0.0,0.0,54,-0.0
9740,6.0,8.0,72,-0.016
9750,7.266666666666667,18.0,90,-0.1321
9760,8.368421052631579,28.0,107,-0.2547
9770,5.694444444444445,14.0,113,-0.1569
9780,7.888888888888889,21.0,123,-0.2601
9790,7.555555555555555,31.0,132,-0.5152
9800,9.53191489361702,41.0,145,-1.0568
9810,0.0,0.0,18,-0.0
9820,0.0,0.0,36,-0.0
9830,0.0,0.0,54,-0.0
9840,5.0,9.0,72,-0.0214
9850,8.571428571428571,19.0,90,-0.0784
9860,4.7407407407407405,11.0,104,-0.0816
9870,6.083333333333333,17.0,111,-0.1558
9880,10.108108108108109,27.0,118,-0.599
9890,9.66,28.0,131,-0.7451
9900,8.377358490566039,38.0,141,-0.8828
9910,0.0,0.0,18,-0.0
9920,0.0,0.0,36,-0.0
9930,0.0,0.0,54,-0.0
9940,4.25,10.0,72,-0.0428
9950,10.033333333333333,20.0,90,-0.3843
9960,12.151515151515152,30.0,104,-0.7049
9970,13.068181818181818,40.0,118,-1.3685
9980,14.8,50.0,132,-2.7128
9990,19.636363636363637,60.0,144,-5.338
10000,0.0,0.0,9,-0.0
10010,0.0,0.0,27,-0.0
10020,0.0,0.0,44,-0.0
10030,1.0,1.0,62,-0.0008
10040,6.833333333333333,11.0,81,-0.1406
10050,12.375,21.0,99,-0.7685
10060,11.921052631578947,31.0,116,-0.9009
10070,12.428571428571429,41.0,131,-1.6048
10080,11.340425531914894,51.0,147,-1.3341
10090,12.525,61.0,156,-2.5106
10100,0.0,0.0,8,-0.0
